Run,Repetition,Module,Name,Value
Second_exit_2-0-20191023-00:19:48-5152,0,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7527195960103
Second_exit_2-1-20191023-00:19:48-5154,1,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.6968114323348
Second_exit_2-10-20191023-00:19:50-5169,10,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.706414336005
Second_exit_2-11-20191023-00:19:50-5170,11,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7043017928118
Second_exit_2-12-20191023-00:19:51-5171,12,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7180823841643
Second_exit_2-13-20191023-00:19:51-5174,13,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.6849928464896002
Second_exit_2-14-20191023-00:19:51-5175,14,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.6866003115335
Second_exit_2-15-20191023-00:19:51-5177,15,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7052640821807
Second_exit_2-16-20191023-00:19:51-5178,16,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7137850444523002
Second_exit_2-17-20191023-00:19:52-5179,17,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7052163700608998
Second_exit_2-18-20191023-00:19:52-5181,18,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7213909235836002
Second_exit_2-19-20191023-00:19:52-5183,19,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.6606623710783002
Second_exit_2-2-20191023-00:19:48-5156,2,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7364291845792
Second_exit_2-3-20191023-00:19:48-5157,3,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7129515886234001
Second_exit_2-4-20191023-00:19:49-5158,4,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7354061718303
Second_exit_2-5-20191023-00:19:49-5159,5,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7339090343366
Second_exit_2-6-20191023-00:19:49-5162,6,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7188043200718
Second_exit_2-7-20191023-00:19:49-5163,7,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7422480448354
Second_exit_2-8-20191023-00:19:50-5165,8,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.721865880189
Second_exit_2-9-20191023-00:19:50-5166,9,ResponseTimeNetwork.sink,lifeTimeU1:mean,1.7360413584617
