Run,Repetition,Module,Name,Value
Third_exit_9-0-20191114-11:43:04-9049,0,ResponseTimeNetwork.QueueU2,queueLength:mean,673.0
Third_exit_9-1-20191114-11:43:04-9051,1,ResponseTimeNetwork.QueueU2,queueLength:mean,715.0
Third_exit_9-10-20191114-11:43:08-9061,10,ResponseTimeNetwork.QueueU2,queueLength:mean,654.5
Third_exit_9-11-20191114-11:43:08-9062,11,ResponseTimeNetwork.QueueU2,queueLength:mean,696.5
Third_exit_9-12-20191114-11:43:08-9063,12,ResponseTimeNetwork.QueueU2,queueLength:mean,635.5
Third_exit_9-13-20191114-11:43:09-9064,13,ResponseTimeNetwork.QueueU2,queueLength:mean,680.5
Third_exit_9-14-20191114-11:43:09-9065,14,ResponseTimeNetwork.QueueU2,queueLength:mean,683.5
Third_exit_9-15-20191114-11:43:10-9066,15,ResponseTimeNetwork.QueueU2,queueLength:mean,681.0
Third_exit_9-16-20191114-11:43:10-9067,16,ResponseTimeNetwork.QueueU2,queueLength:mean,669.5
Third_exit_9-17-20191114-11:43:10-9068,17,ResponseTimeNetwork.QueueU2,queueLength:mean,654.5
Third_exit_9-18-20191114-11:43:11-9069,18,ResponseTimeNetwork.QueueU2,queueLength:mean,661.5
Third_exit_9-19-20191114-11:43:11-9070,19,ResponseTimeNetwork.QueueU2,queueLength:mean,647.5
Third_exit_9-2-20191114-11:43:05-9053,2,ResponseTimeNetwork.QueueU2,queueLength:mean,693.0
Third_exit_9-3-20191114-11:43:05-9054,3,ResponseTimeNetwork.QueueU2,queueLength:mean,709.5
Third_exit_9-4-20191114-11:43:06-9055,4,ResponseTimeNetwork.QueueU2,queueLength:mean,688.0
Third_exit_9-5-20191114-11:43:06-9056,5,ResponseTimeNetwork.QueueU2,queueLength:mean,648.0
Third_exit_9-6-20191114-11:43:06-9057,6,ResponseTimeNetwork.QueueU2,queueLength:mean,684.5
Third_exit_9-7-20191114-11:43:07-9058,7,ResponseTimeNetwork.QueueU2,queueLength:mean,655.5
Third_exit_9-8-20191114-11:43:07-9059,8,ResponseTimeNetwork.QueueU2,queueLength:mean,649.0
Third_exit_9-9-20191114-11:43:07-9060,9,ResponseTimeNetwork.QueueU2,queueLength:mean,678.0
