Run,Repetition,Module,Name,Value
Second_exit_8-0-20191114-11:42:42-8945,0,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8660741616259999
Second_exit_8-1-20191114-11:42:42-8947,1,ResponseTimeNetwork.sink,lifeTimeU1:min,0.834386358915
Second_exit_8-10-20191114-11:42:46-8956,10,ResponseTimeNetwork.sink,lifeTimeU1:min,0.854670865463
Second_exit_8-11-20191114-11:42:46-8957,11,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8162132179359999
Second_exit_8-12-20191114-11:42:47-8958,12,ResponseTimeNetwork.sink,lifeTimeU1:min,0.894754209428
Second_exit_8-13-20191114-11:42:47-8959,13,ResponseTimeNetwork.sink,lifeTimeU1:min,0.831136554852
Second_exit_8-14-20191114-11:42:47-8962,14,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8121186718340001
Second_exit_8-15-20191114-11:42:48-8964,15,ResponseTimeNetwork.sink,lifeTimeU1:min,0.865744627783
Second_exit_8-16-20191114-11:42:48-8966,16,ResponseTimeNetwork.sink,lifeTimeU1:min,0.807083279267
Second_exit_8-17-20191114-11:42:49-8968,17,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8585262304889999
Second_exit_8-18-20191114-11:42:49-8970,18,ResponseTimeNetwork.sink,lifeTimeU1:min,0.923601601199
Second_exit_8-19-20191114-11:42:49-8971,19,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8614277877050001
Second_exit_8-2-20191114-11:42:42-8948,2,ResponseTimeNetwork.sink,lifeTimeU1:min,0.802648212854
Second_exit_8-3-20191114-11:42:43-8949,3,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8031095929440001
Second_exit_8-4-20191114-11:42:43-8950,4,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8239003111609999
Second_exit_8-5-20191114-11:42:44-8951,5,ResponseTimeNetwork.sink,lifeTimeU1:min,0.8387272920730001
Second_exit_8-6-20191114-11:42:44-8952,6,ResponseTimeNetwork.sink,lifeTimeU1:min,0.9083475653730001
Second_exit_8-7-20191114-11:42:45-8953,7,ResponseTimeNetwork.sink,lifeTimeU1:min,0.819708731155
Second_exit_8-8-20191114-11:42:45-8954,8,ResponseTimeNetwork.sink,lifeTimeU1:min,0.83384552926
Second_exit_8-9-20191114-11:42:45-8955,9,ResponseTimeNetwork.sink,lifeTimeU1:min,0.857401759409
