Run,Repetition,Module,Name,Value
Second_exit_8-0-20191023-00:20:03-5216,0,ResponseTimeNetwork.sink,lifeTimeU2:max,9000.3257104238
Second_exit_8-1-20191023-00:20:04-5217,1,ResponseTimeNetwork.sink,lifeTimeU2:max,5505.0036577614
Second_exit_8-10-20191023-00:20:08-5226,10,ResponseTimeNetwork.sink,lifeTimeU2:max,5559.1856888358
Second_exit_8-11-20191023-00:20:08-5227,11,ResponseTimeNetwork.sink,lifeTimeU2:max,4158.5914852178
Second_exit_8-12-20191023-00:20:08-5228,12,ResponseTimeNetwork.sink,lifeTimeU2:max,6058.546555944399
Second_exit_8-13-20191023-00:20:09-5229,13,ResponseTimeNetwork.sink,lifeTimeU2:max,3357.9572912416997
Second_exit_8-14-20191023-00:20:09-5232,14,ResponseTimeNetwork.sink,lifeTimeU2:max,4208.7103682033
Second_exit_8-15-20191023-00:20:10-5234,15,ResponseTimeNetwork.sink,lifeTimeU2:max,5967.877019531899
Second_exit_8-16-20191023-00:20:10-5236,16,ResponseTimeNetwork.sink,lifeTimeU2:max,3611.3018419634996
Second_exit_8-17-20191023-00:20:11-5238,17,ResponseTimeNetwork.sink,lifeTimeU2:max,10173.362270528001
Second_exit_8-18-20191023-00:20:11-5240,18,ResponseTimeNetwork.sink,lifeTimeU2:max,10539.469252563
Second_exit_8-19-20191023-00:20:12-5242,19,ResponseTimeNetwork.sink,lifeTimeU2:max,4462.8430793761
Second_exit_8-2-20191023-00:20:04-5218,2,ResponseTimeNetwork.sink,lifeTimeU2:max,6676.013335038299
Second_exit_8-3-20191023-00:20:05-5219,3,ResponseTimeNetwork.sink,lifeTimeU2:max,3104.3171942098998
Second_exit_8-4-20191023-00:20:05-5220,4,ResponseTimeNetwork.sink,lifeTimeU2:max,3530.8670311419
Second_exit_8-5-20191023-00:20:05-5221,5,ResponseTimeNetwork.sink,lifeTimeU2:max,7406.0259795074
Second_exit_8-6-20191023-00:20:06-5222,6,ResponseTimeNetwork.sink,lifeTimeU2:max,7445.1179999051
Second_exit_8-7-20191023-00:20:06-5223,7,ResponseTimeNetwork.sink,lifeTimeU2:max,8074.2453896238
Second_exit_8-8-20191023-00:20:07-5224,8,ResponseTimeNetwork.sink,lifeTimeU2:max,15007.008099259
Second_exit_8-9-20191023-00:20:07-5225,9,ResponseTimeNetwork.sink,lifeTimeU2:max,10132.254342328
