Run,Repetition,Module,Name,Value
Second_exit_8-0-20191114-11:42:42-8945,0,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14521.363820241999
Second_exit_8-1-20191114-11:42:42-8947,1,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,15971.865095916999
Second_exit_8-10-20191114-11:42:46-8956,10,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14886.156198716999
Second_exit_8-11-20191114-11:42:46-8957,11,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,16859.685721374
Second_exit_8-12-20191114-11:42:47-8958,12,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14878.343600065
Second_exit_8-13-20191114-11:42:47-8959,13,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14311.096635761001
Second_exit_8-14-20191114-11:42:47-8962,14,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,17089.834066623
Second_exit_8-15-20191114-11:42:48-8964,15,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,15948.844710922
Second_exit_8-16-20191114-11:42:48-8966,16,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14393.884512579
Second_exit_8-17-20191114-11:42:49-8968,17,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14534.78765187
Second_exit_8-18-20191114-11:42:49-8970,18,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,15454.713044621001
Second_exit_8-19-20191114-11:42:49-8971,19,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,15788.247030268001
Second_exit_8-2-20191114-11:42:42-8948,2,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,15779.892850175
Second_exit_8-3-20191114-11:42:43-8949,3,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14400.293122043999
Second_exit_8-4-20191114-11:42:43-8950,4,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,15175.168862048
Second_exit_8-5-20191114-11:42:44-8951,5,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14274.545431118
Second_exit_8-6-20191114-11:42:44-8952,6,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14746.59533917
Second_exit_8-7-20191114-11:42:45-8953,7,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,16595.953579618
Second_exit_8-8-20191114-11:42:45-8954,8,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,15641.853386552
Second_exit_8-9-20191114-11:42:45-8955,9,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,14282.570558093
