Run,Repetition,Module,Name,Value
Second_exit_8-0-20191114-11:42:42-8945,0,ResponseTimeNetwork.sink,lifeTime4s:count,3491
Second_exit_8-0-20191114-11:42:42-8945,0,ResponseTimeNetwork.sink,lifeTime3s:count,3602
Second_exit_8-0-20191114-11:42:42-8945,0,ResponseTimeNetwork.sink,lifeTime2s:count,3759
Second_exit_8-0-20191114-11:42:42-8945,0,ResponseTimeNetwork.sink,numJobs:count,4001
Second_exit_8-1-20191114-11:42:42-8947,1,ResponseTimeNetwork.sink,lifeTime4s:count,3479
Second_exit_8-1-20191114-11:42:42-8947,1,ResponseTimeNetwork.sink,lifeTime3s:count,3600
Second_exit_8-1-20191114-11:42:42-8947,1,ResponseTimeNetwork.sink,lifeTime2s:count,3751
Second_exit_8-1-20191114-11:42:42-8947,1,ResponseTimeNetwork.sink,numJobs:count,4001
Second_exit_8-10-20191114-11:42:46-8956,10,ResponseTimeNetwork.sink,lifeTime4s:count,3537
Second_exit_8-10-20191114-11:42:46-8956,10,ResponseTimeNetwork.sink,lifeTime3s:count,3658
Second_exit_8-10-20191114-11:42:46-8956,10,ResponseTimeNetwork.sink,lifeTime2s:count,3797
Second_exit_8-10-20191114-11:42:46-8956,10,ResponseTimeNetwork.sink,numJobs:count,4053
Second_exit_8-11-20191114-11:42:46-8957,11,ResponseTimeNetwork.sink,lifeTime4s:count,3578
Second_exit_8-11-20191114-11:42:46-8957,11,ResponseTimeNetwork.sink,lifeTime3s:count,3696
Second_exit_8-11-20191114-11:42:46-8957,11,ResponseTimeNetwork.sink,lifeTime2s:count,3840
Second_exit_8-11-20191114-11:42:46-8957,11,ResponseTimeNetwork.sink,numJobs:count,4090
Second_exit_8-12-20191114-11:42:47-8958,12,ResponseTimeNetwork.sink,lifeTime4s:count,3447
Second_exit_8-12-20191114-11:42:47-8958,12,ResponseTimeNetwork.sink,lifeTime3s:count,3563
Second_exit_8-12-20191114-11:42:47-8958,12,ResponseTimeNetwork.sink,lifeTime2s:count,3712
Second_exit_8-12-20191114-11:42:47-8958,12,ResponseTimeNetwork.sink,numJobs:count,3983
Second_exit_8-13-20191114-11:42:47-8959,13,ResponseTimeNetwork.sink,lifeTime4s:count,3431
