Run,Repetition,Module,Name,Value
Second_exit_9-0-20191114-11:42:47-8961,0,ResponseTimeNetwork.QueueU1,queueLength:mean,462.03866653506
Second_exit_9-1-20191114-11:42:48-8963,1,ResponseTimeNetwork.QueueU1,queueLength:mean,409.706874799
Second_exit_9-10-20191114-11:42:52-8985,10,ResponseTimeNetwork.QueueU1,queueLength:mean,457.34541725355996
Second_exit_9-11-20191114-11:42:52-8988,11,ResponseTimeNetwork.QueueU1,queueLength:mean,386.88672522577997
Second_exit_9-12-20191114-11:42:53-8991,12,ResponseTimeNetwork.QueueU1,queueLength:mean,382.91508103427003
Second_exit_9-13-20191114-11:42:53-8994,13,ResponseTimeNetwork.QueueU1,queueLength:mean,479.5327162938
Second_exit_9-14-20191114-11:42:54-8996,14,ResponseTimeNetwork.QueueU1,queueLength:mean,541.1694512512099
Second_exit_9-15-20191114-11:42:54-9001,15,ResponseTimeNetwork.QueueU1,queueLength:mean,397.93109435459996
Second_exit_9-16-20191114-11:42:55-9008,16,ResponseTimeNetwork.QueueU1,queueLength:mean,287.58898546418
Second_exit_9-17-20191114-11:42:55-9013,17,ResponseTimeNetwork.QueueU1,queueLength:mean,485.32208133142
Second_exit_9-18-20191114-11:42:56-9017,18,ResponseTimeNetwork.QueueU1,queueLength:mean,398.97627009487
Second_exit_9-19-20191114-11:42:56-9020,19,ResponseTimeNetwork.QueueU1,queueLength:mean,476.86022010634
Second_exit_9-2-20191114-11:42:48-8965,2,ResponseTimeNetwork.QueueU1,queueLength:mean,387.03933253874
Second_exit_9-3-20191114-11:42:49-8967,3,ResponseTimeNetwork.QueueU1,queueLength:mean,416.03873091296
Second_exit_9-4-20191114-11:42:49-8969,4,ResponseTimeNetwork.QueueU1,queueLength:mean,456.78656155785006
Second_exit_9-5-20191114-11:42:50-8972,5,ResponseTimeNetwork.QueueU1,queueLength:mean,330.6272208357
Second_exit_9-6-20191114-11:42:50-8973,6,ResponseTimeNetwork.QueueU1,queueLength:mean,456.86776961389006
Second_exit_9-7-20191114-11:42:50-8974,7,ResponseTimeNetwork.QueueU1,queueLength:mean,346.8728803039
Second_exit_9-8-20191114-11:42:51-8979,8,ResponseTimeNetwork.QueueU1,queueLength:mean,514.91312393595
Second_exit_9-9-20191114-11:42:52-8982,9,ResponseTimeNetwork.QueueU1,queueLength:mean,388.23305000988
