Run,Repetition,Module,Name,Value
Second_exit_9-0-20191114-11:42:47-8961,0,ResponseTimeNetwork.sink,totalServiceTime:sum,30559.729773323998
Second_exit_9-1-20191114-11:42:48-8963,1,ResponseTimeNetwork.sink,totalServiceTime:sum,32886.170430066
Second_exit_9-10-20191114-11:42:52-8985,10,ResponseTimeNetwork.sink,totalServiceTime:sum,31165.861364198998
Second_exit_9-11-20191114-11:42:52-8988,11,ResponseTimeNetwork.sink,totalServiceTime:sum,32338.171977383998
Second_exit_9-12-20191114-11:42:53-8991,12,ResponseTimeNetwork.sink,totalServiceTime:sum,30948.994747505
Second_exit_9-13-20191114-11:42:53-8994,13,ResponseTimeNetwork.sink,totalServiceTime:sum,31791.373208497003
Second_exit_9-14-20191114-11:42:54-8996,14,ResponseTimeNetwork.sink,totalServiceTime:sum,31248.38889858
Second_exit_9-15-20191114-11:42:54-9001,15,ResponseTimeNetwork.sink,totalServiceTime:sum,32464.473541934
Second_exit_9-16-20191114-11:42:55-9008,16,ResponseTimeNetwork.sink,totalServiceTime:sum,32713.0026924
Second_exit_9-17-20191114-11:42:55-9013,17,ResponseTimeNetwork.sink,totalServiceTime:sum,32122.001710228
Second_exit_9-18-20191114-11:42:56-9017,18,ResponseTimeNetwork.sink,totalServiceTime:sum,32206.517370842997
Second_exit_9-19-20191114-11:42:56-9020,19,ResponseTimeNetwork.sink,totalServiceTime:sum,32306.843321125
Second_exit_9-2-20191114-11:42:48-8965,2,ResponseTimeNetwork.sink,totalServiceTime:sum,33386.870548821
Second_exit_9-3-20191114-11:42:49-8967,3,ResponseTimeNetwork.sink,totalServiceTime:sum,32323.64508421
Second_exit_9-4-20191114-11:42:49-8969,4,ResponseTimeNetwork.sink,totalServiceTime:sum,31212.594635862002
Second_exit_9-5-20191114-11:42:50-8972,5,ResponseTimeNetwork.sink,totalServiceTime:sum,32195.435917217997
Second_exit_9-6-20191114-11:42:50-8973,6,ResponseTimeNetwork.sink,totalServiceTime:sum,30883.072021382002
Second_exit_9-7-20191114-11:42:50-8974,7,ResponseTimeNetwork.sink,totalServiceTime:sum,33623.122415607
Second_exit_9-8-20191114-11:42:51-8979,8,ResponseTimeNetwork.sink,totalServiceTime:sum,30778.468664687003
Second_exit_9-9-20191114-11:42:52-8982,9,ResponseTimeNetwork.sink,totalServiceTime:sum,30753.997303385
