Run,Repetition,Module,Name,Value
Third_exit_2-0-20191023-00:20:13-5246,0,ResponseTimeNetwork.sink,lifeTimeU1:max,22.074989782092
Third_exit_2-1-20191023-00:20:13-5247,1,ResponseTimeNetwork.sink,lifeTimeU1:max,29.115685481496
Third_exit_2-10-20191023-00:20:15-5261,10,ResponseTimeNetwork.sink,lifeTimeU1:max,22.954359181648
Third_exit_2-11-20191023-00:20:15-5262,11,ResponseTimeNetwork.sink,lifeTimeU1:max,23.35652102615601
Third_exit_2-12-20191023-00:20:15-5263,12,ResponseTimeNetwork.sink,lifeTimeU1:max,31.928200734315
Third_exit_2-13-20191023-00:20:16-5265,13,ResponseTimeNetwork.sink,lifeTimeU1:max,21.937150554724997
Third_exit_2-14-20191023-00:20:16-5266,14,ResponseTimeNetwork.sink,lifeTimeU1:max,25.498658387486
Third_exit_2-15-20191023-00:20:16-5267,15,ResponseTimeNetwork.sink,lifeTimeU1:max,26.958126464836997
Third_exit_2-16-20191023-00:20:16-5269,16,ResponseTimeNetwork.sink,lifeTimeU1:max,19.594994705481
Third_exit_2-17-20191023-00:20:17-5270,17,ResponseTimeNetwork.sink,lifeTimeU1:max,22.064590642184
Third_exit_2-18-20191023-00:20:17-5272,18,ResponseTimeNetwork.sink,lifeTimeU1:max,26.033723436230996
Third_exit_2-19-20191023-00:20:17-5275,19,ResponseTimeNetwork.sink,lifeTimeU1:max,25.695767655693
Third_exit_2-2-20191023-00:20:13-5249,2,ResponseTimeNetwork.sink,lifeTimeU1:max,25.743598849366002
Third_exit_2-3-20191023-00:20:14-5250,3,ResponseTimeNetwork.sink,lifeTimeU1:max,22.675598898515002
Third_exit_2-4-20191023-00:20:14-5252,4,ResponseTimeNetwork.sink,lifeTimeU1:max,24.2993633358
Third_exit_2-5-20191023-00:20:14-5253,5,ResponseTimeNetwork.sink,lifeTimeU1:max,24.118098671566
Third_exit_2-6-20191023-00:20:14-5255,6,ResponseTimeNetwork.sink,lifeTimeU1:max,30.697666398154997
Third_exit_2-7-20191023-00:20:14-5256,7,ResponseTimeNetwork.sink,lifeTimeU1:max,23.420016396018
Third_exit_2-8-20191023-00:20:15-5257,8,ResponseTimeNetwork.sink,lifeTimeU1:max,21.87501614878
Third_exit_2-9-20191023-00:20:15-5259,9,ResponseTimeNetwork.sink,lifeTimeU1:max,25.110764909647997
