Run,Repetition,Module,Name,Value
Third_exit_2-0-20191114-11:42:51-8976,0,ResponseTimeNetwork.sink,lifeTimeU2:min,1.200862172991
Third_exit_2-1-20191114-11:42:51-8977,1,ResponseTimeNetwork.sink,lifeTimeU2:min,1.201591569185
Third_exit_2-10-20191114-11:42:53-8990,10,ResponseTimeNetwork.sink,lifeTimeU2:min,1.202247418836
Third_exit_2-11-20191114-11:42:53-8992,11,ResponseTimeNetwork.sink,lifeTimeU2:min,1.200518801436
Third_exit_2-12-20191114-11:42:53-8993,12,ResponseTimeNetwork.sink,lifeTimeU2:min,1.200097437948
Third_exit_2-13-20191114-11:42:53-8995,13,ResponseTimeNetwork.sink,lifeTimeU2:min,1.2009850904350001
Third_exit_2-14-20191114-11:42:54-8997,14,ResponseTimeNetwork.sink,lifeTimeU2:min,1.2009111166
Third_exit_2-15-20191114-11:42:54-9000,15,ResponseTimeNetwork.sink,lifeTimeU2:min,1.204806377552
Third_exit_2-16-20191114-11:42:54-9003,16,ResponseTimeNetwork.sink,lifeTimeU2:min,1.2001326791940001
Third_exit_2-17-20191114-11:42:54-9005,17,ResponseTimeNetwork.sink,lifeTimeU2:min,1.202458944544
Third_exit_2-18-20191114-11:42:54-9007,18,ResponseTimeNetwork.sink,lifeTimeU2:min,1.201873518713
Third_exit_2-19-20191114-11:42:55-9010,19,ResponseTimeNetwork.sink,lifeTimeU2:min,1.200414040312
Third_exit_2-2-20191114-11:42:51-8978,2,ResponseTimeNetwork.sink,lifeTimeU2:min,1.2034296361730001
Third_exit_2-3-20191114-11:42:51-8980,3,ResponseTimeNetwork.sink,lifeTimeU2:min,1.20190174412
Third_exit_2-4-20191114-11:42:51-8981,4,ResponseTimeNetwork.sink,lifeTimeU2:min,1.2020932488140001
Third_exit_2-5-20191114-11:42:52-8983,5,ResponseTimeNetwork.sink,lifeTimeU2:min,1.205392423458
Third_exit_2-6-20191114-11:42:52-8984,6,ResponseTimeNetwork.sink,lifeTimeU2:min,1.203533039428
Third_exit_2-7-20191114-11:42:52-8986,7,ResponseTimeNetwork.sink,lifeTimeU2:min,1.202356420457
Third_exit_2-8-20191114-11:42:52-8987,8,ResponseTimeNetwork.sink,lifeTimeU2:min,1.200388012268
Third_exit_2-9-20191114-11:42:52-8989,9,ResponseTimeNetwork.sink,lifeTimeU2:min,1.200925857946
