Run,Repetition,Module,Name,Value
Third_exit_2-0-20191114-11:42:51-8976,0,ResponseTimeNetwork.sink,lifeTime:mean,2.9966117125805
Third_exit_2-1-20191114-11:42:51-8977,1,ResponseTimeNetwork.sink,lifeTime:mean,2.9896457812392003
Third_exit_2-10-20191114-11:42:53-8990,10,ResponseTimeNetwork.sink,lifeTime:mean,3.0124441888162
Third_exit_2-11-20191114-11:42:53-8992,11,ResponseTimeNetwork.sink,lifeTime:mean,3.0108860877707007
Third_exit_2-12-20191114-11:42:53-8993,12,ResponseTimeNetwork.sink,lifeTime:mean,2.9885720130579
Third_exit_2-13-20191114-11:42:53-8995,13,ResponseTimeNetwork.sink,lifeTime:mean,2.918135789127
Third_exit_2-14-20191114-11:42:54-8997,14,ResponseTimeNetwork.sink,lifeTime:mean,2.9825887750952
Third_exit_2-15-20191114-11:42:54-9000,15,ResponseTimeNetwork.sink,lifeTime:mean,2.9432346515896
Third_exit_2-16-20191114-11:42:54-9003,16,ResponseTimeNetwork.sink,lifeTime:mean,2.8750528866525
Third_exit_2-17-20191114-11:42:54-9005,17,ResponseTimeNetwork.sink,lifeTime:mean,3.025791768145
Third_exit_2-18-20191114-11:42:54-9007,18,ResponseTimeNetwork.sink,lifeTime:mean,2.9881096222158
Third_exit_2-19-20191114-11:42:55-9010,19,ResponseTimeNetwork.sink,lifeTime:mean,2.9152137969242995
Third_exit_2-2-20191114-11:42:51-8978,2,ResponseTimeNetwork.sink,lifeTime:mean,2.975783822026
Third_exit_2-3-20191114-11:42:51-8980,3,ResponseTimeNetwork.sink,lifeTime:mean,2.9913312641407
Third_exit_2-4-20191114-11:42:51-8981,4,ResponseTimeNetwork.sink,lifeTime:mean,2.9882971562617002
Third_exit_2-5-20191114-11:42:52-8983,5,ResponseTimeNetwork.sink,lifeTime:mean,3.0017654485316
Third_exit_2-6-20191114-11:42:52-8984,6,ResponseTimeNetwork.sink,lifeTime:mean,3.1361200125167996
Third_exit_2-7-20191114-11:42:52-8986,7,ResponseTimeNetwork.sink,lifeTime:mean,3.0110941210382003
Third_exit_2-8-20191114-11:42:52-8987,8,ResponseTimeNetwork.sink,lifeTime:mean,2.9976459403537
Third_exit_2-9-20191114-11:42:52-8989,9,ResponseTimeNetwork.sink,lifeTime:mean,2.9548915837589003
