Run,Repetition,Module,Name,Value
Third_exit_2-0-20191114-11:42:51-8976,0,ResponseTimeNetwork.sink,lifeTime4s:count,668
Third_exit_2-0-20191114-11:42:51-8976,0,ResponseTimeNetwork.sink,lifeTime3s:count,1003
Third_exit_2-0-20191114-11:42:51-8976,0,ResponseTimeNetwork.sink,lifeTime2s:count,1421
Third_exit_2-0-20191114-11:42:51-8976,0,ResponseTimeNetwork.sink,numJobs:count,3346
Third_exit_2-1-20191114-11:42:51-8977,1,ResponseTimeNetwork.sink,lifeTime4s:count,679
Third_exit_2-1-20191114-11:42:51-8977,1,ResponseTimeNetwork.sink,lifeTime3s:count,961
Third_exit_2-1-20191114-11:42:51-8977,1,ResponseTimeNetwork.sink,lifeTime2s:count,1402
Third_exit_2-1-20191114-11:42:51-8977,1,ResponseTimeNetwork.sink,numJobs:count,3365
Third_exit_2-10-20191114-11:42:53-8990,10,ResponseTimeNetwork.sink,lifeTime4s:count,681
Third_exit_2-10-20191114-11:42:53-8990,10,ResponseTimeNetwork.sink,lifeTime3s:count,986
Third_exit_2-10-20191114-11:42:53-8990,10,ResponseTimeNetwork.sink,lifeTime2s:count,1434
Third_exit_2-10-20191114-11:42:53-8990,10,ResponseTimeNetwork.sink,numJobs:count,3364
Third_exit_2-11-20191114-11:42:53-8992,11,ResponseTimeNetwork.sink,lifeTime4s:count,700
Third_exit_2-11-20191114-11:42:53-8992,11,ResponseTimeNetwork.sink,lifeTime3s:count,992
Third_exit_2-11-20191114-11:42:53-8992,11,ResponseTimeNetwork.sink,lifeTime2s:count,1429
Third_exit_2-11-20191114-11:42:53-8992,11,ResponseTimeNetwork.sink,numJobs:count,3387
Third_exit_2-12-20191114-11:42:53-8993,12,ResponseTimeNetwork.sink,lifeTime4s:count,644
Third_exit_2-12-20191114-11:42:53-8993,12,ResponseTimeNetwork.sink,lifeTime3s:count,966
Third_exit_2-12-20191114-11:42:53-8993,12,ResponseTimeNetwork.sink,lifeTime2s:count,1376
Third_exit_2-12-20191114-11:42:53-8993,12,ResponseTimeNetwork.sink,numJobs:count,3248
Third_exit_2-13-20191114-11:42:53-8995,13,ResponseTimeNetwork.sink,lifeTime4s:count,639
Third_exit_2-13-20191114-11:42:53-8995,13,ResponseTimeNetwork.sink,lifeTime3s:count,921
Third_exit_2-13-20191114-11:42:53-8995,13,ResponseTimeNetwork.sink,lifeTime2s:count,1337
Third_exit_2-13-20191114-11:42:53-8995,13,ResponseTimeNetwork.sink,numJobs:count,3228
Third_exit_2-14-20191114-11:42:54-8997,14,ResponseTimeNetwork.sink,lifeTime4s:count,674
Third_exit_2-14-20191114-11:42:54-8997,14,ResponseTimeNetwork.sink,lifeTime3s:count,967
Third_exit_2-14-20191114-11:42:54-8997,14,ResponseTimeNetwork.sink,lifeTime2s:count,1379
Third_exit_2-14-20191114-11:42:54-8997,14,ResponseTimeNetwork.sink,numJobs:count,3334
Third_exit_2-15-20191114-11:42:54-9000,15,ResponseTimeNetwork.sink,lifeTime4s:count,654
Third_exit_2-15-20191114-11:42:54-9000,15,ResponseTimeNetwork.sink,lifeTime3s:count,976
Third_exit_2-15-20191114-11:42:54-9000,15,ResponseTimeNetwork.sink,lifeTime2s:count,1402
Third_exit_2-15-20191114-11:42:54-9000,15,ResponseTimeNetwork.sink,numJobs:count,3371
Third_exit_2-16-20191114-11:42:54-9003,16,ResponseTimeNetwork.sink,lifeTime4s:count,591
Third_exit_2-16-20191114-11:42:54-9003,16,ResponseTimeNetwork.sink,lifeTime3s:count,897
Third_exit_2-16-20191114-11:42:54-9003,16,ResponseTimeNetwork.sink,lifeTime2s:count,1307
Third_exit_2-16-20191114-11:42:54-9003,16,ResponseTimeNetwork.sink,numJobs:count,3237
Third_exit_2-17-20191114-11:42:54-9005,17,ResponseTimeNetwork.sink,lifeTime4s:count,705
Third_exit_2-17-20191114-11:42:54-9005,17,ResponseTimeNetwork.sink,lifeTime3s:count,991
Third_exit_2-17-20191114-11:42:54-9005,17,ResponseTimeNetwork.sink,lifeTime2s:count,1451
Third_exit_2-17-20191114-11:42:54-9005,17,ResponseTimeNetwork.sink,numJobs:count,3376
Third_exit_2-18-20191114-11:42:54-9007,18,ResponseTimeNetwork.sink,lifeTime4s:count,682
Third_exit_2-18-20191114-11:42:54-9007,18,ResponseTimeNetwork.sink,lifeTime3s:count,997
Third_exit_2-18-20191114-11:42:54-9007,18,ResponseTimeNetwork.sink,lifeTime2s:count,1468
Third_exit_2-18-20191114-11:42:54-9007,18,ResponseTimeNetwork.sink,numJobs:count,3351
Third_exit_2-19-20191114-11:42:55-9010,19,ResponseTimeNetwork.sink,lifeTime4s:count,627
Third_exit_2-19-20191114-11:42:55-9010,19,ResponseTimeNetwork.sink,lifeTime3s:count,903
Third_exit_2-19-20191114-11:42:55-9010,19,ResponseTimeNetwork.sink,lifeTime2s:count,1344
Third_exit_2-19-20191114-11:42:55-9010,19,ResponseTimeNetwork.sink,numJobs:count,3232
Third_exit_2-2-20191114-11:42:51-8978,2,ResponseTimeNetwork.sink,lifeTime4s:count,661
Third_exit_2-2-20191114-11:42:51-8978,2,ResponseTimeNetwork.sink,lifeTime3s:count,957
Third_exit_2-2-20191114-11:42:51-8978,2,ResponseTimeNetwork.sink,lifeTime2s:count,1406
Third_exit_2-2-20191114-11:42:51-8978,2,ResponseTimeNetwork.sink,numJobs:count,3371
Third_exit_2-3-20191114-11:42:51-8980,3,ResponseTimeNetwork.sink,lifeTime4s:count,704
Third_exit_2-3-20191114-11:42:51-8980,3,ResponseTimeNetwork.sink,lifeTime3s:count,1011
Third_exit_2-3-20191114-11:42:51-8980,3,ResponseTimeNetwork.sink,lifeTime2s:count,1468
Third_exit_2-3-20191114-11:42:51-8980,3,ResponseTimeNetwork.sink,numJobs:count,3443
Third_exit_2-4-20191114-11:42:51-8981,4,ResponseTimeNetwork.sink,lifeTime4s:count,691
Third_exit_2-4-20191114-11:42:51-8981,4,ResponseTimeNetwork.sink,lifeTime3s:count,1020
Third_exit_2-4-20191114-11:42:51-8981,4,ResponseTimeNetwork.sink,lifeTime2s:count,1464
