Run,Repetition,Module,Name,Value
Third_exit_2-0-20191114-11:42:51-8976,0,ResponseTimeNetwork.sink,totalServiceTime:sum,8009.2792610559
Third_exit_2-1-20191114-11:42:51-8977,1,ResponseTimeNetwork.sink,totalServiceTime:sum,8116.0384600314
Third_exit_2-10-20191114-11:42:53-8990,10,ResponseTimeNetwork.sink,totalServiceTime:sum,8002.5459350225
Third_exit_2-11-20191114-11:42:53-8992,11,ResponseTimeNetwork.sink,totalServiceTime:sum,8097.8479904632995
Third_exit_2-12-20191114-11:42:53-8993,12,ResponseTimeNetwork.sink,totalServiceTime:sum,7749.2486349063
Third_exit_2-13-20191114-11:42:53-8995,13,ResponseTimeNetwork.sink,totalServiceTime:sum,7613.8176308737
Third_exit_2-14-20191114-11:42:54-8997,14,ResponseTimeNetwork.sink,totalServiceTime:sum,7964.7299480786
Third_exit_2-15-20191114-11:42:54-9000,15,ResponseTimeNetwork.sink,totalServiceTime:sum,7940.3602464547985
Third_exit_2-16-20191114-11:42:54-9003,16,ResponseTimeNetwork.sink,totalServiceTime:sum,7456.7372162963
Third_exit_2-17-20191114-11:42:54-9005,17,ResponseTimeNetwork.sink,totalServiceTime:sum,8176.663440797
Third_exit_2-18-20191114-11:42:54-9007,18,ResponseTimeNetwork.sink,totalServiceTime:sum,7986.370373059101
Third_exit_2-19-20191114-11:42:55-9010,19,ResponseTimeNetwork.sink,totalServiceTime:sum,7609.5811428471
Third_exit_2-2-20191114-11:42:51-8978,2,ResponseTimeNetwork.sink,totalServiceTime:sum,8043.321777681899
Third_exit_2-3-20191114-11:42:51-8980,3,ResponseTimeNetwork.sink,totalServiceTime:sum,8116.5999605719
Third_exit_2-4-20191114-11:42:51-8981,4,ResponseTimeNetwork.sink,totalServiceTime:sum,8083.6900238573
Third_exit_2-5-20191114-11:42:52-8983,5,ResponseTimeNetwork.sink,totalServiceTime:sum,8043.7047701741
Third_exit_2-6-20191114-11:42:52-8984,6,ResponseTimeNetwork.sink,totalServiceTime:sum,8229.121079553399
Third_exit_2-7-20191114-11:42:52-8986,7,ResponseTimeNetwork.sink,totalServiceTime:sum,8191.125447513299
Third_exit_2-8-20191114-11:42:52-8987,8,ResponseTimeNetwork.sink,totalServiceTime:sum,7839.547832226999
Third_exit_2-9-20191114-11:42:52-8989,9,ResponseTimeNetwork.sink,totalServiceTime:sum,7719.7565804916
