Run,Repetition,Module,Name,Value
Third_exit_8-0-20191114-11:42:58-9030,0,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-1-20191114-11:42:59-9031,1,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-10-20191114-11:43:02-9040,10,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-11-20191114-11:43:02-9041,11,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-12-20191114-11:43:02-9042,12,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-13-20191114-11:43:03-9043,13,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-14-20191114-11:43:03-9044,14,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-15-20191114-11:43:03-9045,15,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-16-20191114-11:43:04-9046,16,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,1.753988316841
Third_exit_8-17-20191114-11:43:04-9047,17,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-18-20191114-11:43:04-9050,18,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-19-20191114-11:43:05-9052,19,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-2-20191114-11:42:59-9032,2,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-3-20191114-11:43:00-9033,3,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-4-20191114-11:43:00-9034,4,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-5-20191114-11:43:00-9035,5,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-6-20191114-11:43:01-9036,6,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-7-20191114-11:43:01-9037,7,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-8-20191114-11:43:01-9038,8,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,0.0
Third_exit_8-9-20191114-11:43:02-9039,9,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3.101769225485
