Run,Repetition,Module,Name,Value
First_exit_9-0-20191114-11:42:24-8836,0,ResponseTimeNetwork.QueueU1,queueLength:mean,2.3147520340953
First_exit_9-1-20191114-11:42:25-8844,1,ResponseTimeNetwork.QueueU1,queueLength:mean,2.5880424300867997
First_exit_9-10-20191114-11:42:33-8902,10,ResponseTimeNetwork.QueueU1,queueLength:mean,2.4647136159552003
First_exit_9-11-20191114-11:42:34-8904,11,ResponseTimeNetwork.QueueU1,queueLength:mean,2.6937630148814
First_exit_9-12-20191114-11:42:34-8909,12,ResponseTimeNetwork.QueueU1,queueLength:mean,2.3517676467087
First_exit_9-13-20191114-11:42:35-8913,13,ResponseTimeNetwork.QueueU1,queueLength:mean,2.5869565217391
First_exit_9-14-20191114-11:42:36-8918,14,ResponseTimeNetwork.QueueU1,queueLength:mean,2.2265363912345
First_exit_9-15-20191114-11:42:36-8922,15,ResponseTimeNetwork.QueueU1,queueLength:mean,2.8831565570165
First_exit_9-16-20191114-11:42:37-8926,16,ResponseTimeNetwork.QueueU1,queueLength:mean,2.6561445256538
First_exit_9-17-20191114-11:42:38-8928,17,ResponseTimeNetwork.QueueU1,queueLength:mean,2.2115404699739
First_exit_9-18-20191114-11:42:38-8932,18,ResponseTimeNetwork.QueueU1,queueLength:mean,2.7801670561328
First_exit_9-19-20191114-11:42:39-8936,19,ResponseTimeNetwork.QueueU1,queueLength:mean,2.3375862156085
First_exit_9-2-20191114-11:42:26-8851,2,ResponseTimeNetwork.QueueU1,queueLength:mean,2.1565369261477
First_exit_9-3-20191114-11:42:27-8858,3,ResponseTimeNetwork.QueueU1,queueLength:mean,2.236143157463
First_exit_9-4-20191114-11:42:28-8863,4,ResponseTimeNetwork.QueueU1,queueLength:mean,2.4881743896868
First_exit_9-5-20191114-11:42:28-8871,5,ResponseTimeNetwork.QueueU1,queueLength:mean,2.5113073861982005
First_exit_9-6-20191114-11:42:29-8880,6,ResponseTimeNetwork.QueueU1,queueLength:mean,2.1251728385751
First_exit_9-7-20191114-11:42:30-8885,7,ResponseTimeNetwork.QueueU1,queueLength:mean,2.8636712013796
First_exit_9-8-20191114-11:42:31-8892,8,ResponseTimeNetwork.QueueU1,queueLength:mean,2.3373998767714
First_exit_9-9-20191114-11:42:32-8899,9,ResponseTimeNetwork.QueueU1,queueLength:mean,2.2178681847181
