Run,Repetition,Module,Name,Value
First_exit_9-0-20191114-11:42:24-8836,0,ResponseTimeNetwork.sink,lifeTimeU1:max,327.86820890141
First_exit_9-1-20191114-11:42:25-8844,1,ResponseTimeNetwork.sink,lifeTimeU1:max,448.80872485196
First_exit_9-10-20191114-11:42:33-8902,10,ResponseTimeNetwork.sink,lifeTimeU1:max,292.3818392805
First_exit_9-11-20191114-11:42:34-8904,11,ResponseTimeNetwork.sink,lifeTimeU1:max,528.00290676891
First_exit_9-12-20191114-11:42:34-8909,12,ResponseTimeNetwork.sink,lifeTimeU1:max,240.8267504737
First_exit_9-13-20191114-11:42:35-8913,13,ResponseTimeNetwork.sink,lifeTimeU1:max,359.49541378796
First_exit_9-14-20191114-11:42:36-8918,14,ResponseTimeNetwork.sink,lifeTimeU1:max,268.7397264864
First_exit_9-15-20191114-11:42:36-8922,15,ResponseTimeNetwork.sink,lifeTimeU1:max,541.8914422595901
First_exit_9-16-20191114-11:42:37-8926,16,ResponseTimeNetwork.sink,lifeTimeU1:max,319.78876435777
First_exit_9-17-20191114-11:42:38-8928,17,ResponseTimeNetwork.sink,lifeTimeU1:max,431.98274843587996
First_exit_9-18-20191114-11:42:38-8932,18,ResponseTimeNetwork.sink,lifeTimeU1:max,349.12138310987
First_exit_9-19-20191114-11:42:39-8936,19,ResponseTimeNetwork.sink,lifeTimeU1:max,423.05599650559
First_exit_9-2-20191114-11:42:26-8851,2,ResponseTimeNetwork.sink,lifeTimeU1:max,238.74671631164003
First_exit_9-3-20191114-11:42:27-8858,3,ResponseTimeNetwork.sink,lifeTimeU1:max,335.37966197777
First_exit_9-4-20191114-11:42:28-8863,4,ResponseTimeNetwork.sink,lifeTimeU1:max,292.07411542536
First_exit_9-5-20191114-11:42:28-8871,5,ResponseTimeNetwork.sink,lifeTimeU1:max,310.71805644904
First_exit_9-6-20191114-11:42:29-8880,6,ResponseTimeNetwork.sink,lifeTimeU1:max,270.49087535327004
First_exit_9-7-20191114-11:42:30-8885,7,ResponseTimeNetwork.sink,lifeTimeU1:max,452.18969470187005
First_exit_9-8-20191114-11:42:31-8892,8,ResponseTimeNetwork.sink,lifeTimeU1:max,271.50058639085
First_exit_9-9-20191114-11:42:32-8899,9,ResponseTimeNetwork.sink,lifeTimeU1:max,270.76382720648996
