Run,Repetition,Module,Name,Value
First_exit_9-0-20191114-11:42:24-8836,0,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3152.3264104301
First_exit_9-1-20191114-11:42:25-8844,1,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3368.9119858335
First_exit_9-10-20191114-11:42:33-8902,10,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4031.6077355469
First_exit_9-11-20191114-11:42:34-8904,11,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4374.4480565857
First_exit_9-12-20191114-11:42:34-8909,12,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,2568.2782691667003
First_exit_9-13-20191114-11:42:35-8913,13,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3461.9822216434995
First_exit_9-14-20191114-11:42:36-8918,14,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4018.5949132234996
First_exit_9-15-20191114-11:42:36-8922,15,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3641.9964969859
First_exit_9-16-20191114-11:42:37-8926,16,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4036.5698150307003
First_exit_9-17-20191114-11:42:38-8928,17,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4222.2084566632
First_exit_9-18-20191114-11:42:38-8932,18,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3353.9945771082002
First_exit_9-19-20191114-11:42:39-8936,19,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4315.9467084009
First_exit_9-2-20191114-11:42:26-8851,2,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3712.9043459881
First_exit_9-3-20191114-11:42:27-8858,3,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4155.260976436401
First_exit_9-4-20191114-11:42:28-8863,4,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,4432.8378866323
First_exit_9-5-20191114-11:42:28-8871,5,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3558.1080209031
First_exit_9-6-20191114-11:42:29-8880,6,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3693.4828944447
First_exit_9-7-20191114-11:42:30-8885,7,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3399.7131414115997
First_exit_9-8-20191114-11:42:31-8892,8,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3628.8888412102
First_exit_9-9-20191114-11:42:32-8899,9,ResponseTimeNetwork.sink,totalServiceTimeU2:sum,3547.9787909764
