Run,Repetition,Module,Name,Value
First_exit_5-0-20191114-11:42:21-8814,0,ResponseTimeNetwork.sink,lifeTime4s:count,1028
First_exit_5-0-20191114-11:42:21-8814,0,ResponseTimeNetwork.sink,lifeTime3s:count,1445
First_exit_5-0-20191114-11:42:21-8814,0,ResponseTimeNetwork.sink,lifeTime2s:count,2149
First_exit_5-0-20191114-11:42:21-8814,0,ResponseTimeNetwork.sink,numJobs:count,5024
First_exit_5-1-20191114-11:42:22-8816,1,ResponseTimeNetwork.sink,lifeTime4s:count,994
First_exit_5-1-20191114-11:42:22-8816,1,ResponseTimeNetwork.sink,lifeTime3s:count,1467
First_exit_5-1-20191114-11:42:22-8816,1,ResponseTimeNetwork.sink,lifeTime2s:count,2193
First_exit_5-1-20191114-11:42:22-8816,1,ResponseTimeNetwork.sink,numJobs:count,5053
First_exit_5-10-20191114-11:42:26-8847,10,ResponseTimeNetwork.sink,lifeTime4s:count,1007
First_exit_5-10-20191114-11:42:26-8847,10,ResponseTimeNetwork.sink,lifeTime3s:count,1452
First_exit_5-10-20191114-11:42:26-8847,10,ResponseTimeNetwork.sink,lifeTime2s:count,2185
First_exit_5-10-20191114-11:42:26-8847,10,ResponseTimeNetwork.sink,numJobs:count,4945
First_exit_5-11-20191114-11:42:26-8849,11,ResponseTimeNetwork.sink,lifeTime4s:count,985
First_exit_5-11-20191114-11:42:26-8849,11,ResponseTimeNetwork.sink,lifeTime3s:count,1431
First_exit_5-11-20191114-11:42:26-8849,11,ResponseTimeNetwork.sink,lifeTime2s:count,2125
First_exit_5-11-20191114-11:42:26-8849,11,ResponseTimeNetwork.sink,numJobs:count,4983
First_exit_5-12-20191114-11:42:26-8854,12,ResponseTimeNetwork.sink,lifeTime4s:count,1019
First_exit_5-12-20191114-11:42:26-8854,12,ResponseTimeNetwork.sink,lifeTime3s:count,1488
First_exit_5-12-20191114-11:42:26-8854,12,ResponseTimeNetwork.sink,lifeTime2s:count,2164
First_exit_5-12-20191114-11:42:26-8854,12,ResponseTimeNetwork.sink,numJobs:count,5024
First_exit_5-13-20191114-11:42:27-8856,13,ResponseTimeNetwork.sink,lifeTime4s:count,985
First_exit_5-13-20191114-11:42:27-8856,13,ResponseTimeNetwork.sink,lifeTime3s:count,1450
First_exit_5-13-20191114-11:42:27-8856,13,ResponseTimeNetwork.sink,lifeTime2s:count,2162
First_exit_5-13-20191114-11:42:27-8856,13,ResponseTimeNetwork.sink,numJobs:count,4984
First_exit_5-14-20191114-11:42:27-8861,14,ResponseTimeNetwork.sink,lifeTime4s:count,1006
First_exit_5-14-20191114-11:42:27-8861,14,ResponseTimeNetwork.sink,lifeTime3s:count,1431
First_exit_5-14-20191114-11:42:27-8861,14,ResponseTimeNetwork.sink,lifeTime2s:count,2166
First_exit_5-14-20191114-11:42:27-8861,14,ResponseTimeNetwork.sink,numJobs:count,5013
First_exit_5-15-20191114-11:42:28-8865,15,ResponseTimeNetwork.sink,lifeTime4s:count,1051
First_exit_5-15-20191114-11:42:28-8865,15,ResponseTimeNetwork.sink,lifeTime3s:count,1492
First_exit_5-15-20191114-11:42:28-8865,15,ResponseTimeNetwork.sink,lifeTime2s:count,2170
First_exit_5-15-20191114-11:42:28-8865,15,ResponseTimeNetwork.sink,numJobs:count,5032
First_exit_5-16-20191114-11:42:28-8868,16,ResponseTimeNetwork.sink,lifeTime4s:count,1021
First_exit_5-16-20191114-11:42:28-8868,16,ResponseTimeNetwork.sink,lifeTime3s:count,1429
First_exit_5-16-20191114-11:42:28-8868,16,ResponseTimeNetwork.sink,lifeTime2s:count,2111
First_exit_5-16-20191114-11:42:28-8868,16,ResponseTimeNetwork.sink,numJobs:count,4889
First_exit_5-17-20191114-11:42:29-8872,17,ResponseTimeNetwork.sink,lifeTime4s:count,1106
First_exit_5-17-20191114-11:42:29-8872,17,ResponseTimeNetwork.sink,lifeTime3s:count,1600
First_exit_5-17-20191114-11:42:29-8872,17,ResponseTimeNetwork.sink,lifeTime2s:count,2308
First_exit_5-17-20191114-11:42:29-8872,17,ResponseTimeNetwork.sink,numJobs:count,5115
First_exit_5-18-20191114-11:42:29-8875,18,ResponseTimeNetwork.sink,lifeTime4s:count,1089
First_exit_5-18-20191114-11:42:29-8875,18,ResponseTimeNetwork.sink,lifeTime3s:count,1503
First_exit_5-18-20191114-11:42:29-8875,18,ResponseTimeNetwork.sink,lifeTime2s:count,2206
First_exit_5-18-20191114-11:42:29-8875,18,ResponseTimeNetwork.sink,numJobs:count,5083
First_exit_5-19-20191114-11:42:29-8879,19,ResponseTimeNetwork.sink,lifeTime4s:count,1048
