Run,Repetition,Module,Name,Value
First_exit_5-0-20191023-00:19:37-5085,0,ResponseTimeNetwork.SS1,queueLength:mean,0.49655172413793
First_exit_5-1-20191023-00:19:37-5087,1,ResponseTimeNetwork.SS1,queueLength:mean,0.54074074074074
First_exit_5-10-20191023-00:19:41-5121,10,ResponseTimeNetwork.SS1,queueLength:mean,0.56129032258065
First_exit_5-11-20191023-00:19:42-5123,11,ResponseTimeNetwork.SS1,queueLength:mean,0.54263565891473
First_exit_5-12-20191023-00:19:42-5129,12,ResponseTimeNetwork.SS1,queueLength:mean,0.54777070063694
First_exit_5-13-20191023-00:19:43-5132,13,ResponseTimeNetwork.SS1,queueLength:mean,0.49438202247191
First_exit_5-14-20191023-00:19:43-5134,14,ResponseTimeNetwork.SS1,queueLength:mean,0.4951456310679601
First_exit_5-15-20191023-00:19:43-5136,15,ResponseTimeNetwork.SS1,queueLength:mean,0.54621848739496
First_exit_5-16-20191023-00:19:44-5138,16,ResponseTimeNetwork.SS1,queueLength:mean,0.6
First_exit_5-17-20191023-00:19:44-5140,17,ResponseTimeNetwork.SS1,queueLength:mean,0.49640287769784003
First_exit_5-18-20191023-00:19:45-5142,18,ResponseTimeNetwork.SS1,queueLength:mean,0.5267175572519099
First_exit_5-19-20191023-00:19:45-5143,19,ResponseTimeNetwork.SS1,queueLength:mean,0.5148514851485101
First_exit_5-2-20191023-00:19:38-5089,2,ResponseTimeNetwork.SS1,queueLength:mean,0.528
First_exit_5-3-20191023-00:19:38-5093,3,ResponseTimeNetwork.SS1,queueLength:mean,0.49668874172184996
First_exit_5-4-20191023-00:19:39-5096,4,ResponseTimeNetwork.SS1,queueLength:mean,0.51260504201681
First_exit_5-5-20191023-00:19:39-5098,5,ResponseTimeNetwork.SS1,queueLength:mean,0.5130434782608699
First_exit_5-6-20191023-00:19:40-5102,6,ResponseTimeNetwork.SS1,queueLength:mean,0.49557522123894
First_exit_5-7-20191023-00:19:40-5107,7,ResponseTimeNetwork.SS1,queueLength:mean,0.5364238410596
First_exit_5-8-20191023-00:19:41-5112,8,ResponseTimeNetwork.SS1,queueLength:mean,0.51428571428571
First_exit_5-9-20191023-00:19:41-5115,9,ResponseTimeNetwork.SS1,queueLength:mean,0.51162790697674
