Run,Repetition,Module,Name,Value
First_exit_5-0-20191023-00:19:37-5085,0,ResponseTimeNetwork.QueueU1,queueLength:mean,0.6153207390491999
First_exit_5-1-20191023-00:19:37-5087,1,ResponseTimeNetwork.QueueU1,queueLength:mean,0.59519210130929
First_exit_5-10-20191023-00:19:41-5121,10,ResponseTimeNetwork.QueueU1,queueLength:mean,0.5932407966204001
First_exit_5-11-20191023-00:19:42-5123,11,ResponseTimeNetwork.QueueU1,queueLength:mean,0.58429410485099
First_exit_5-12-20191023-00:19:42-5129,12,ResponseTimeNetwork.QueueU1,queueLength:mean,0.60346649756922
First_exit_5-13-20191023-00:19:43-5132,13,ResponseTimeNetwork.QueueU1,queueLength:mean,0.56991476618291
First_exit_5-14-20191023-00:19:43-5134,14,ResponseTimeNetwork.QueueU1,queueLength:mean,0.5852617389350699
First_exit_5-15-20191023-00:19:43-5136,15,ResponseTimeNetwork.QueueU1,queueLength:mean,0.60189964897791
First_exit_5-16-20191023-00:19:44-5138,16,ResponseTimeNetwork.QueueU1,queueLength:mean,0.63224516988674
First_exit_5-17-20191023-00:19:44-5140,17,ResponseTimeNetwork.QueueU1,queueLength:mean,0.59328432346513
First_exit_5-18-20191023-00:19:45-5142,18,ResponseTimeNetwork.QueueU1,queueLength:mean,0.6144263612618001
First_exit_5-19-20191023-00:19:45-5143,19,ResponseTimeNetwork.QueueU1,queueLength:mean,0.60254474875997
First_exit_5-2-20191023-00:19:38-5089,2,ResponseTimeNetwork.QueueU1,queueLength:mean,0.5915108216011801
First_exit_5-3-20191023-00:19:38-5093,3,ResponseTimeNetwork.QueueU1,queueLength:mean,0.58769027134348
First_exit_5-4-20191023-00:19:39-5096,4,ResponseTimeNetwork.QueueU1,queueLength:mean,0.60638077480837
First_exit_5-5-20191023-00:19:39-5098,5,ResponseTimeNetwork.QueueU1,queueLength:mean,0.5642369020501099
First_exit_5-6-20191023-00:19:40-5102,6,ResponseTimeNetwork.QueueU1,queueLength:mean,0.59006342494715
First_exit_5-7-20191023-00:19:40-5107,7,ResponseTimeNetwork.QueueU1,queueLength:mean,0.5976817702845101
First_exit_5-8-20191023-00:19:41-5112,8,ResponseTimeNetwork.QueueU1,queueLength:mean,0.58525852585259
First_exit_5-9-20191023-00:19:41-5115,9,ResponseTimeNetwork.QueueU1,queueLength:mean,0.59782831387011
