Run,Repetition,Module,Name,Value
First_exit_2-0-20191114-11:42:21-8811,0,ResponseTimeNetwork.sink,lifeTime4s:count,138
First_exit_2-0-20191114-11:42:21-8811,0,ResponseTimeNetwork.sink,lifeTime3s:count,344
First_exit_2-0-20191114-11:42:21-8811,0,ResponseTimeNetwork.sink,lifeTime2s:count,754
First_exit_2-0-20191114-11:42:21-8811,0,ResponseTimeNetwork.sink,numJobs:count,5078
First_exit_2-1-20191114-11:42:21-8812,1,ResponseTimeNetwork.sink,lifeTime4s:count,141
First_exit_2-1-20191114-11:42:21-8812,1,ResponseTimeNetwork.sink,lifeTime3s:count,301
First_exit_2-1-20191114-11:42:21-8812,1,ResponseTimeNetwork.sink,lifeTime2s:count,735
First_exit_2-1-20191114-11:42:21-8812,1,ResponseTimeNetwork.sink,numJobs:count,5014
First_exit_2-10-20191114-11:42:24-8838,10,ResponseTimeNetwork.sink,lifeTime4s:count,117
First_exit_2-10-20191114-11:42:24-8838,10,ResponseTimeNetwork.sink,lifeTime3s:count,282
First_exit_2-10-20191114-11:42:24-8838,10,ResponseTimeNetwork.sink,lifeTime2s:count,655
First_exit_2-10-20191114-11:42:24-8838,10,ResponseTimeNetwork.sink,numJobs:count,4920
First_exit_2-11-20191114-11:42:25-8841,11,ResponseTimeNetwork.sink,lifeTime4s:count,156
First_exit_2-11-20191114-11:42:25-8841,11,ResponseTimeNetwork.sink,lifeTime3s:count,309
First_exit_2-11-20191114-11:42:25-8841,11,ResponseTimeNetwork.sink,lifeTime2s:count,724
First_exit_2-11-20191114-11:42:25-8841,11,ResponseTimeNetwork.sink,numJobs:count,5069
First_exit_2-12-20191114-11:42:25-8843,12,ResponseTimeNetwork.sink,lifeTime4s:count,135
First_exit_2-12-20191114-11:42:25-8843,12,ResponseTimeNetwork.sink,lifeTime3s:count,278
First_exit_2-12-20191114-11:42:25-8843,12,ResponseTimeNetwork.sink,lifeTime2s:count,649
First_exit_2-12-20191114-11:42:25-8843,12,ResponseTimeNetwork.sink,numJobs:count,4876
First_exit_2-13-20191114-11:42:25-8846,13,ResponseTimeNetwork.sink,lifeTime4s:count,126
First_exit_2-13-20191114-11:42:25-8846,13,ResponseTimeNetwork.sink,lifeTime3s:count,299
First_exit_2-13-20191114-11:42:25-8846,13,ResponseTimeNetwork.sink,lifeTime2s:count,727
First_exit_2-13-20191114-11:42:25-8846,13,ResponseTimeNetwork.sink,numJobs:count,5049
First_exit_2-14-20191114-11:42:26-8848,14,ResponseTimeNetwork.sink,lifeTime4s:count,140
First_exit_2-14-20191114-11:42:26-8848,14,ResponseTimeNetwork.sink,lifeTime3s:count,316
First_exit_2-14-20191114-11:42:26-8848,14,ResponseTimeNetwork.sink,lifeTime2s:count,715
First_exit_2-14-20191114-11:42:26-8848,14,ResponseTimeNetwork.sink,numJobs:count,5051
First_exit_2-15-20191114-11:42:26-8850,15,ResponseTimeNetwork.sink,lifeTime4s:count,130
First_exit_2-15-20191114-11:42:26-8850,15,ResponseTimeNetwork.sink,lifeTime3s:count,285
First_exit_2-15-20191114-11:42:26-8850,15,ResponseTimeNetwork.sink,lifeTime2s:count,669
First_exit_2-15-20191114-11:42:26-8850,15,ResponseTimeNetwork.sink,numJobs:count,4993
First_exit_2-16-20191114-11:42:26-8853,16,ResponseTimeNetwork.sink,lifeTime4s:count,123
First_exit_2-16-20191114-11:42:26-8853,16,ResponseTimeNetwork.sink,lifeTime3s:count,266
First_exit_2-16-20191114-11:42:26-8853,16,ResponseTimeNetwork.sink,lifeTime2s:count,655
First_exit_2-16-20191114-11:42:26-8853,16,ResponseTimeNetwork.sink,numJobs:count,4885
First_exit_2-17-20191114-11:42:27-8855,17,ResponseTimeNetwork.sink,lifeTime4s:count,129
First_exit_2-17-20191114-11:42:27-8855,17,ResponseTimeNetwork.sink,lifeTime3s:count,311
First_exit_2-17-20191114-11:42:27-8855,17,ResponseTimeNetwork.sink,lifeTime2s:count,736
First_exit_2-17-20191114-11:42:27-8855,17,ResponseTimeNetwork.sink,numJobs:count,5141
First_exit_2-18-20191114-11:42:27-8857,18,ResponseTimeNetwork.sink,lifeTime4s:count,135
First_exit_2-18-20191114-11:42:27-8857,18,ResponseTimeNetwork.sink,lifeTime3s:count,300
First_exit_2-18-20191114-11:42:27-8857,18,ResponseTimeNetwork.sink,lifeTime2s:count,695
First_exit_2-18-20191114-11:42:27-8857,18,ResponseTimeNetwork.sink,numJobs:count,4970
First_exit_2-19-20191114-11:42:27-8860,19,ResponseTimeNetwork.sink,lifeTime4s:count,122
First_exit_2-19-20191114-11:42:27-8860,19,ResponseTimeNetwork.sink,lifeTime3s:count,246
First_exit_2-19-20191114-11:42:27-8860,19,ResponseTimeNetwork.sink,lifeTime2s:count,631
First_exit_2-19-20191114-11:42:27-8860,19,ResponseTimeNetwork.sink,numJobs:count,4922
First_exit_2-2-20191114-11:42:21-8815,2,ResponseTimeNetwork.sink,lifeTime4s:count,141
First_exit_2-2-20191114-11:42:21-8815,2,ResponseTimeNetwork.sink,lifeTime3s:count,304
First_exit_2-2-20191114-11:42:21-8815,2,ResponseTimeNetwork.sink,lifeTime2s:count,723
First_exit_2-2-20191114-11:42:21-8815,2,ResponseTimeNetwork.sink,numJobs:count,4954
First_exit_2-3-20191114-11:42:22-8817,3,ResponseTimeNetwork.sink,lifeTime4s:count,144
First_exit_2-3-20191114-11:42:22-8817,3,ResponseTimeNetwork.sink,lifeTime3s:count,311
First_exit_2-3-20191114-11:42:22-8817,3,ResponseTimeNetwork.sink,lifeTime2s:count,690
First_exit_2-3-20191114-11:42:22-8817,3,ResponseTimeNetwork.sink,numJobs:count,5023
First_exit_2-4-20191114-11:42:22-8821,4,ResponseTimeNetwork.sink,lifeTime4s:count,149
First_exit_2-4-20191114-11:42:22-8821,4,ResponseTimeNetwork.sink,lifeTime3s:count,323
First_exit_2-4-20191114-11:42:22-8821,4,ResponseTimeNetwork.sink,lifeTime2s:count,751
First_exit_2-4-20191114-11:42:22-8821,4,ResponseTimeNetwork.sink,numJobs:count,5132
First_exit_2-5-20191114-11:42:23-8825,5,ResponseTimeNetwork.sink,lifeTime4s:count,153
First_exit_2-5-20191114-11:42:23-8825,5,ResponseTimeNetwork.sink,lifeTime3s:count,330
First_exit_2-5-20191114-11:42:23-8825,5,ResponseTimeNetwork.sink,lifeTime2s:count,718
First_exit_2-5-20191114-11:42:23-8825,5,ResponseTimeNetwork.sink,numJobs:count,4951
First_exit_2-6-20191114-11:42:23-8827,6,ResponseTimeNetwork.sink,lifeTime4s:count,143
First_exit_2-6-20191114-11:42:23-8827,6,ResponseTimeNetwork.sink,lifeTime3s:count,299
First_exit_2-6-20191114-11:42:23-8827,6,ResponseTimeNetwork.sink,lifeTime2s:count,725
First_exit_2-6-20191114-11:42:23-8827,6,ResponseTimeNetwork.sink,numJobs:count,4971
First_exit_2-7-20191114-11:42:24-8830,7,ResponseTimeNetwork.sink,lifeTime4s:count,144
First_exit_2-7-20191114-11:42:24-8830,7,ResponseTimeNetwork.sink,lifeTime3s:count,327
First_exit_2-7-20191114-11:42:24-8830,7,ResponseTimeNetwork.sink,lifeTime2s:count,708
First_exit_2-7-20191114-11:42:24-8830,7,ResponseTimeNetwork.sink,numJobs:count,4973
First_exit_2-8-20191114-11:42:24-8831,8,ResponseTimeNetwork.sink,lifeTime4s:count,118
First_exit_2-8-20191114-11:42:24-8831,8,ResponseTimeNetwork.sink,lifeTime3s:count,273
First_exit_2-8-20191114-11:42:24-8831,8,ResponseTimeNetwork.sink,lifeTime2s:count,649
First_exit_2-8-20191114-11:42:24-8831,8,ResponseTimeNetwork.sink,numJobs:count,4964
First_exit_2-9-20191114-11:42:24-8834,9,ResponseTimeNetwork.sink,lifeTime4s:count,136
First_exit_2-9-20191114-11:42:24-8834,9,ResponseTimeNetwork.sink,lifeTime3s:count,300
First_exit_2-9-20191114-11:42:24-8834,9,ResponseTimeNetwork.sink,lifeTime2s:count,695
First_exit_2-9-20191114-11:42:24-8834,9,ResponseTimeNetwork.sink,numJobs:count,4947
