Run,Repetition,Module,Name,Value
First_exit_2-0-20191114-11:42:21-8811,0,ResponseTimeNetwork.sink,totalServiceTime:sum,5369.6089986857005
First_exit_2-1-20191114-11:42:21-8812,1,ResponseTimeNetwork.sink,totalServiceTime:sum,5221.6110197361995
First_exit_2-10-20191114-11:42:24-8838,10,ResponseTimeNetwork.sink,totalServiceTime:sum,5095.039683275901
First_exit_2-11-20191114-11:42:25-8841,11,ResponseTimeNetwork.sink,totalServiceTime:sum,5291.6826494783
First_exit_2-12-20191114-11:42:25-8843,12,ResponseTimeNetwork.sink,totalServiceTime:sum,5064.4126650096005
First_exit_2-13-20191114-11:42:25-8846,13,ResponseTimeNetwork.sink,totalServiceTime:sum,5254.3495014865
First_exit_2-14-20191114-11:42:26-8848,14,ResponseTimeNetwork.sink,totalServiceTime:sum,5249.6027296427
First_exit_2-15-20191114-11:42:26-8850,15,ResponseTimeNetwork.sink,totalServiceTime:sum,5123.6557710177
First_exit_2-16-20191114-11:42:26-8853,16,ResponseTimeNetwork.sink,totalServiceTime:sum,5024.2905828995
First_exit_2-17-20191114-11:42:27-8855,17,ResponseTimeNetwork.sink,totalServiceTime:sum,5322.9205342846
First_exit_2-18-20191114-11:42:27-8857,18,ResponseTimeNetwork.sink,totalServiceTime:sum,5182.7319071445
First_exit_2-19-20191114-11:42:27-8860,19,ResponseTimeNetwork.sink,totalServiceTime:sum,5000.0080973553
First_exit_2-2-20191114-11:42:21-8815,2,ResponseTimeNetwork.sink,totalServiceTime:sum,5193.1253341618
First_exit_2-3-20191114-11:42:22-8817,3,ResponseTimeNetwork.sink,totalServiceTime:sum,5198.6228830476
First_exit_2-4-20191114-11:42:22-8821,4,ResponseTimeNetwork.sink,totalServiceTime:sum,5355.2404367694
First_exit_2-5-20191114-11:42:23-8825,5,ResponseTimeNetwork.sink,totalServiceTime:sum,5260.6726946756
First_exit_2-6-20191114-11:42:23-8827,6,ResponseTimeNetwork.sink,totalServiceTime:sum,5158.2980326176
First_exit_2-7-20191114-11:42:24-8830,7,ResponseTimeNetwork.sink,totalServiceTime:sum,5210.359879059
First_exit_2-8-20191114-11:42:24-8831,8,ResponseTimeNetwork.sink,totalServiceTime:sum,5064.3855008224
First_exit_2-9-20191114-11:42:24-8834,9,ResponseTimeNetwork.sink,totalServiceTime:sum,5154.5820221896
