Run,Repetition,Module,Name,Value
Second_exit_5-0-20191114-11:42:34-8906,0,ResponseTimeNetwork.sink,totalServiceTime:sum,12208.078577227
Second_exit_5-1-20191114-11:42:34-8908,1,ResponseTimeNetwork.sink,totalServiceTime:sum,11976.058538301999
Second_exit_5-10-20191114-11:42:37-8924,10,ResponseTimeNetwork.sink,totalServiceTime:sum,11957.657010627
Second_exit_5-11-20191114-11:42:37-8925,11,ResponseTimeNetwork.sink,totalServiceTime:sum,12228.327675861
Second_exit_5-12-20191114-11:42:37-8927,12,ResponseTimeNetwork.sink,totalServiceTime:sum,12303.362407947
Second_exit_5-13-20191114-11:42:38-8929,13,ResponseTimeNetwork.sink,totalServiceTime:sum,12117.925664444
Second_exit_5-14-20191114-11:42:38-8930,14,ResponseTimeNetwork.sink,totalServiceTime:sum,12154.692225773999
Second_exit_5-15-20191114-11:42:38-8931,15,ResponseTimeNetwork.sink,totalServiceTime:sum,12123.085992875
Second_exit_5-16-20191114-11:42:38-8933,16,ResponseTimeNetwork.sink,totalServiceTime:sum,11730.628116778998
Second_exit_5-17-20191114-11:42:39-8934,17,ResponseTimeNetwork.sink,totalServiceTime:sum,12870.404630232
Second_exit_5-18-20191114-11:42:39-8935,18,ResponseTimeNetwork.sink,totalServiceTime:sum,12774.577973508001
Second_exit_5-19-20191114-11:42:39-8937,19,ResponseTimeNetwork.sink,totalServiceTime:sum,12583.845477885
Second_exit_5-2-20191114-11:42:34-8911,2,ResponseTimeNetwork.sink,totalServiceTime:sum,12497.722659288998
Second_exit_5-3-20191114-11:42:35-8912,3,ResponseTimeNetwork.sink,totalServiceTime:sum,12318.163190313999
Second_exit_5-4-20191114-11:42:35-8915,4,ResponseTimeNetwork.sink,totalServiceTime:sum,12074.87068086
Second_exit_5-5-20191114-11:42:36-8916,5,ResponseTimeNetwork.sink,totalServiceTime:sum,12054.89129264
Second_exit_5-6-20191114-11:42:36-8917,6,ResponseTimeNetwork.sink,totalServiceTime:sum,12125.822286643
Second_exit_5-7-20191114-11:42:36-8920,7,ResponseTimeNetwork.sink,totalServiceTime:sum,12215.57881059
Second_exit_5-8-20191114-11:42:36-8921,8,ResponseTimeNetwork.sink,totalServiceTime:sum,12366.699340189
Second_exit_5-9-20191114-11:42:37-8923,9,ResponseTimeNetwork.sink,totalServiceTime:sum,12304.038285691999
