Run,Repetition,Module,Name,Value
Second_exit_5-0-20191114-11:42:34-8906,0,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.7625805195506
Second_exit_5-1-20191114-11:42:34-8908,1,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.8338368983928
Second_exit_5-10-20191114-11:42:37-8924,10,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.7270095392104
Second_exit_5-11-20191114-11:42:37-8925,11,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.8000681064752997
Second_exit_5-12-20191114-11:42:37-8927,12,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.8055432531917996
Second_exit_5-13-20191114-11:42:38-8929,13,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.6646402377637006
Second_exit_5-14-20191114-11:42:38-8930,14,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.739066475251701
Second_exit_5-15-20191114-11:42:38-8931,15,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.7063947819886
Second_exit_5-16-20191114-11:42:38-8933,16,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.713152330232
Second_exit_5-17-20191114-11:42:39-8934,17,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.9388397325748996
Second_exit_5-18-20191114-11:42:39-8935,18,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.9303557683388
Second_exit_5-19-20191114-11:42:39-8937,19,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.8356481160537013
Second_exit_5-2-20191114-11:42:34-8911,2,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.6058554407253998
Second_exit_5-3-20191114-11:42:35-8912,3,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.745763389228201
Second_exit_5-4-20191114-11:42:35-8915,4,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.7264320224698997
Second_exit_5-5-20191114-11:42:36-8916,5,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.6617061711136003
Second_exit_5-6-20191114-11:42:36-8917,6,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.8344991295636
Second_exit_5-7-20191114-11:42:36-8920,7,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.6006531444523002
Second_exit_5-8-20191114-11:42:36-8921,8,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.6381205432426
Second_exit_5-9-20191114-11:42:37-8923,9,ResponseTimeNetwork.sink,lifeTimeU1:mean,3.623962371789
