Run,Repetition,Module,Name,Value
First_exit_8-0-20191114-11:42:23-8823,0,ResponseTimeNetwork.SS2,queueLength:mean,1.9456706281834
First_exit_8-1-20191114-11:42:23-8828,1,ResponseTimeNetwork.SS2,queueLength:mean,1.5577437858508998
First_exit_8-10-20191114-11:42:30-8883,10,ResponseTimeNetwork.SS2,queueLength:mean,1.6681898066784
First_exit_8-11-20191114-11:42:31-8889,11,ResponseTimeNetwork.SS2,queueLength:mean,1.8688839142949
First_exit_8-12-20191114-11:42:31-8894,12,ResponseTimeNetwork.SS2,queueLength:mean,1.5152473038303997
First_exit_8-13-20191114-11:42:32-8897,13,ResponseTimeNetwork.SS2,queueLength:mean,1.6537642045454999
First_exit_8-14-20191114-11:42:33-8901,14,ResponseTimeNetwork.SS2,queueLength:mean,1.6634877384196
First_exit_8-15-20191114-11:42:33-8903,15,ResponseTimeNetwork.SS2,queueLength:mean,1.7627587362775001
First_exit_8-16-20191114-11:42:34-8907,16,ResponseTimeNetwork.SS2,queueLength:mean,1.5769485354956
First_exit_8-17-20191114-11:42:34-8910,17,ResponseTimeNetwork.SS2,queueLength:mean,1.8939667630058
First_exit_8-18-20191114-11:42:35-8914,18,ResponseTimeNetwork.SS2,queueLength:mean,1.7553937905631
First_exit_8-19-20191114-11:42:36-8919,19,ResponseTimeNetwork.SS2,queueLength:mean,1.5520862116607
First_exit_8-2-20191114-11:42:24-8833,2,ResponseTimeNetwork.SS2,queueLength:mean,1.5212973817898
First_exit_8-3-20191114-11:42:25-8840,3,ResponseTimeNetwork.SS2,queueLength:mean,1.6291620929382
First_exit_8-4-20191114-11:42:25-8845,4,ResponseTimeNetwork.SS2,queueLength:mean,1.5793593010556999
First_exit_8-5-20191114-11:42:26-8852,5,ResponseTimeNetwork.SS2,queueLength:mean,1.6186678749434
First_exit_8-6-20191114-11:42:27-8859,6,ResponseTimeNetwork.SS2,queueLength:mean,1.6409001956946998
First_exit_8-7-20191114-11:42:28-8866,7,ResponseTimeNetwork.SS2,queueLength:mean,1.8268565782973998
First_exit_8-8-20191114-11:42:28-8870,8,ResponseTimeNetwork.SS2,queueLength:mean,1.7347605536927
First_exit_8-9-20191114-11:42:29-8877,9,ResponseTimeNetwork.SS2,queueLength:mean,1.772233934567
