Run,Repetition,Module,Name,Value
First_exit_8-0-20191114-11:42:23-8823,0,ResponseTimeNetwork.sink,totalServiceTime:sum,30994.434598892996
First_exit_8-1-20191114-11:42:23-8828,1,ResponseTimeNetwork.sink,totalServiceTime:sum,29707.867187065
First_exit_8-10-20191114-11:42:30-8883,10,ResponseTimeNetwork.sink,totalServiceTime:sum,30219.950250075
First_exit_8-11-20191114-11:42:31-8889,11,ResponseTimeNetwork.sink,totalServiceTime:sum,31257.802548646
First_exit_8-12-20191114-11:42:31-8894,12,ResponseTimeNetwork.sink,totalServiceTime:sum,30660.351488436
First_exit_8-13-20191114-11:42:32-8897,13,ResponseTimeNetwork.sink,totalServiceTime:sum,30322.180871103
First_exit_8-14-20191114-11:42:33-8901,14,ResponseTimeNetwork.sink,totalServiceTime:sum,29697.201647801
First_exit_8-15-20191114-11:42:33-8903,15,ResponseTimeNetwork.sink,totalServiceTime:sum,30837.904012552
First_exit_8-16-20191114-11:42:34-8907,16,ResponseTimeNetwork.sink,totalServiceTime:sum,30550.122452655
First_exit_8-17-20191114-11:42:34-8910,17,ResponseTimeNetwork.sink,totalServiceTime:sum,30414.374104368
First_exit_8-18-20191114-11:42:35-8914,18,ResponseTimeNetwork.sink,totalServiceTime:sum,30491.821848756
First_exit_8-19-20191114-11:42:36-8919,19,ResponseTimeNetwork.sink,totalServiceTime:sum,29829.761782806
First_exit_8-2-20191114-11:42:24-8833,2,ResponseTimeNetwork.sink,totalServiceTime:sum,29905.67422053
First_exit_8-3-20191114-11:42:25-8840,3,ResponseTimeNetwork.sink,totalServiceTime:sum,30067.770591409
First_exit_8-4-20191114-11:42:25-8845,4,ResponseTimeNetwork.sink,totalServiceTime:sum,30152.322297524
First_exit_8-5-20191114-11:42:26-8852,5,ResponseTimeNetwork.sink,totalServiceTime:sum,30107.445289143998
First_exit_8-6-20191114-11:42:27-8859,6,ResponseTimeNetwork.sink,totalServiceTime:sum,30942.386273207998
First_exit_8-7-20191114-11:42:28-8866,7,ResponseTimeNetwork.sink,totalServiceTime:sum,31086.481195409
First_exit_8-8-20191114-11:42:28-8870,8,ResponseTimeNetwork.sink,totalServiceTime:sum,30910.005343167002
First_exit_8-9-20191114-11:42:29-8877,9,ResponseTimeNetwork.sink,totalServiceTime:sum,31773.723743707997
